label,area_px,area_mm2,hull_area_px,hull_area_mm2,perimeter_px,perimeter_mm,hull_perimeter_px,hull_perimeter_mm,length_px,length_mm,width_px,width_mm,major_axis_px,major_axis_mm,minor_axis_px,minor_axis_mm,bbox_x,bbox_y,bbox_w_px,bbox_h_px,bbox_w_mm,bbox_h_mm,rot_rect_w_px,rot_rect_h_px,rot_rect_w_mm,rot_rect_h_mm,rot_rect_angle,solidity,convexity,circularity,elongation,aspect_ratio,eccentricity,extent,fill_ratio,equivalent_diameter_px,equivalent_diameter_mm,feret_max_px,feret_max_mm,feret_min_px,feret_min_mm,centroid_x,centroid_y,orientation_angle,hu_moments_0,hu_moments_1,hu_moments_2,hu_moments_3,hu_moments_4,hu_moments_5,hu_moments_6,zernike_moments_0,zernike_moments_1,zernike_moments_2,zernike_moments_3,zernike_moments_4
29,3877.0,0.1723111111111111,4024.0,0.17884444444444444,298.02438509464264,1.9868292339642843,283.15533113479614,1.8877022075653076,117.27745056152344,0.7818496704101563,42.55720138549805,0.28371467590332033,117.27745056152344,0.7818496704101563,42.55720138549805,0.28371467590332033,1021,1550,54,113,0.36,0.7533333333333333,117.27745056152344,42.55720138549805,0.7818496704101563,0.28371467590332033,-78.6900634765625,0.963469184890656,0.9501079283994678,0.5485321206828474,0.3628762492852166,2.755760405840205,0.9653880777426724,0.6353654539495247,0.7767982241378238,70.25916107482514,0.46839440716550096,157.9786376953125,1.05319091796875,41.20362091064453,0.2746908060709635,1051.666107815321,1613.0003009199552,12.141824722290039,0.23769933996215686,0.04317465434083089,0.001326104070204269,0.0003854646258626875,2.731115191659874e-07,7.848885127673823e-05,3.814464983449976e-08,1.0,0.45688571121174665,0.25828386434825307,0.1659349342977973,0.11579266203264177
30,1562.5,0.06944444444444445,1798.5,0.07993333333333333,180.1248905658722,1.2008326037724812,163.3661003112793,1.0891073354085286,53.69029235839844,0.35793528238932293,40.99985885620117,0.2733323923746745,53.69029235839844,0.35793528238932293,40.99985885620117,0.2733323923746745,1762,2086,43,58,0.2866666666666667,0.38666666666666666,40.99985885620117,53.69029235839844,0.2733323923746745,0.35793528238932293,-12.52880859375,0.8687795385043091,0.9069601641286541,0.6051770222629618,0.7636363494263562,1.3095238338918782,0.5087134508898798,0.6265036086607859,0.70980964375572,44.60310290381928,0.2973540193587952,52.93275451660156,0.35288503011067707,45.57170867919922,0.30381139119466144,1783.09056,2116.85472,20.9068660736084,0.16339317510526466,0.0024569764294815966,0.00034964708825074137,1.6897059811467605e-05,-2.594165293871786e-10,-2.203641059994496e-07,-1.2727292602278976e-09,1.0,0.47516890579723714,0.26027408979922806,0.15554334636969608,0.09890727158433256
31,3520.0,0.15644444444444444,3864.5,0.17175555555555555,285.5634890794754,1.9037565938631693,266.126908659935,1.7741793910662333,110.53038787841797,0.7368692525227865,45.17549514770508,0.30116996765136717,110.53038787841797,0.7368692525227865,45.17549514770508,0.30116996765136717,2339,1710,92,85,0.6133333333333333,0.5666666666666667,110.53038787841797,45.17549514770508,0.7368692525227865,0.30116996765136717,-30.465543746948242,0.9108552205977487,0.931936045177922,0.5424343306921573,0.40871561219343183,2.4466890183943657,0.9312038499687003,0.45012787723785164,0.7049495668867736,66.94627097507204,0.44630847316714695,119.53563690185547,0.7969042460123698,43.57059860229492,0.2904706573486328,2384.648768939394,1748.1744791666665,53.130271911621094,0.20996777786494658,0.02672188887066736,0.000249667576761547,3.58730568469649e-05,3.3841454358501404e-09,5.901728934713601e-06,2.7444239029832655e-10,1.0,0.45367883109023865,0.25110922109559597,0.15782625920474214,0.10823045246787755
32,2644.5,0.11753333333333334,2819.5,0.12531111111111112,229.23758792877197,1.5282505861918132,211.55904531478882,1.4103936354319255,79.3343734741211,0.5288958231608073,48.31858444213867,0.32212389628092447,79.3343734741211,0.5288958231608073,48.31858444213867,0.32212389628092447,1435,2320,64,71,0.4266666666666667,0.47333333333333333,48.31858444213867,79.3343734741211,0.32212389628092447,0.5288958231608073,-68.96248626708984,0.9379322574924632,0.9228811349233172,0.6323853132719186,0.6090498018226641,1.6419018559851173,0.8772764739174544,0.5819762323943662,0.6898711326273729,58.02656267652029,0.386843751176802,87.1573486328125,0.5810489908854166,41.83425521850586,0.2788950347900391,1466.0304405369634,2354.3265897775254,128.79934692382812,0.18432863584348977,0.014283782211897633,8.05535094090717e-05,3.398360835942972e-06,-5.16918390536512e-11,-3.9404440914470637e-07,2.2126802963926364e-11,1.0,0.48236601257941575,0.27636234488495726,0.17694739865040482,0.12262303521414107
33,3755.0,0.1668888888888889,3935.5,0.1749111111111111,282.4264061450958,1.8828427076339722,273.1828980445862,1.8212193202972413,104.34146881103516,0.6956097920735677,41.35602951049805,0.2757068634033203,104.34146881103516,0.6956097920735677,41.35602951049805,0.2757068634033203,1535,1266,44,105,0.29333333333333333,0.7,104.34146881103516,41.35602951049805,0.6956097920735677,0.2757068634033203,-88.76802062988281,0.9541354338711726,0.9672710911607861,0.591574173945478,0.3963527634961205,2.523004989745172,0.9356547001678964,0.8127705627705628,0.8701901415083076,69.14488043579608,0.4609658695719739,121.86988830566406,0.8124659220377605,43.00993347167969,0.28673288981119793,1555.4685752330226,1314.4373280071015,6.215002536773682,0.22596781679556632,0.03567104434494947,0.0005052402083796988,0.00010674959998513123,2.1735435547924235e-08,1.625437146958471e-05,-1.1934420514691773e-08,1.0,0.49021294689155975,0.29295740944047616,0.19649301741248504,0.14167074797215015
34,2508.0,0.11146666666666667,2665.0,0.11844444444444445,218.6518018245697,1.4576786788304648,202.93353605270386,1.352890240351359,82.08135986328125,0.5472090657552083,43.994224548339844,0.2932948303222656,82.08135986328125,0.5472090657552083,43.994224548339844,0.2932948303222656,1797,2057,63,66,0.42,0.44,82.08135986328125,43.994224548339844,0.5472090657552083,0.2932948303222656,-39.98688507080078,0.9410881801125703,0.9281128001658224,0.6592213664026184,0.5359831345584283,1.8657303476980742,0.8622253934862034,0.6031746031746031,0.6945241028201318,56.509156587192024,0.3767277105812802,81.81361389160156,0.545424092610677,41.44062423706055,0.27627082824707033,1826.322900053163,2087.062533227007,48.461421966552734,0.1812747687515984,0.013253447367886532,4.339878061002717e-05,2.7661961904473658e-06,1.0009365777549937e-11,5.591060079372484e-08,-2.8608327280523482e-11,1.0,0.49183910355902904,0.2860999356494275,0.1853143132943149,0.1295342805077865
35,7789.0,0.34617777777777775,14267.5,0.6341111111111111,652.4995614290237,4.349997076193492,516.2731190919876,3.441820793946584,198.0,1.32,107.0,0.7133333333333334,198.0,1.32,107.0,0.7133333333333334,1593,1476,199,108,1.3266666666666667,0.72,107.0,198.0,0.7133333333333334,1.32,-90.0,0.5459260557210444,0.7912237028348497,0.22989584367267793,0.5404040404040404,1.8504672897196262,0.8472358189415853,0.3624139214591476,0.36764844708769945,99.58545483122614,0.6639030322081743,203.84535217285156,1.358969014485677,108.2861099243164,0.7219073994954427,1712.761137501605,1531.0491291137073,65.11173248291016,0.37625006287951257,0.0836130850661821,0.06982488993126854,0.019994051397542928,0.0006091049489968197,0.004050778948246803,0.00047363957888537533,1.0,0.43127426213290226,0.22374068122272617,0.13432217560958454,0.09043063513857395
36,4019.5,0.17864444444444444,4855.5,0.2158,364.09039986133575,2.427269332408905,313.4436992406845,2.0896246616045633,134.72413635253906,0.8981609090169271,45.7931022644043,0.305287348429362,134.72413635253906,0.8981609090169271,45.7931022644043,0.305287348429362,973,2178,103,110,0.6866666666666666,0.7333333333333333,45.7931022644043,134.72413635253906,0.305287348429362,0.8981609090169271,-43.602821350097656,0.8278241169807435,0.8608952594192538,0.3810337468369015,0.3399027338692698,2.942018113877868,0.9526947847311545,0.354766107678729,0.6515182100937592,71.53870525850316,0.4769247017233544,140.82333374023438,0.9388222249348959,42.80025100708008,0.2853350067138672,1023.0138491520504,2236.599701455405,133.09693908691406,0.271316515273784,0.06566952985852263,0.000594572210346083,6.557537010704502e-05,-3.72561284053843e-09,-3.3315026158310973e-06,1.2403433060538041e-08,1.0,0.45276884493001757,0.25912653450236334,0.16949994199128185,0.12016567343040706
37,1886.5,0.08384444444444444,2079.5,0.09242222222222223,192.81118202209473,1.2854078801472981,179.47856199741364,1.1965237466494243,62.32823944091797,0.41552159627278645,39.727745056152344,0.2648516337076823,62.32823944091797,0.41552159627278645,39.727745056152344,0.2648516337076823,1755,1583,50,57,0.3333333333333333,0.38,39.727745056152344,62.32823944091797,0.2648516337076823,0.41552159627278645,-12.011479377746582,0.9071892281798509,0.9308514169932671,0.6376791826012925,0.6373955916693422,1.5688843993743273,0.8067951105310395,0.6619298245614035,0.7618650210198232,49.00986024406603,0.32673240162710687,67.34247589111328,0.44894983927408855,39.78804397583008,0.26525362650553386,1781.602880113084,1608.9810937361956,155.32582092285156,0.1696799201320912,0.006639446233274438,9.08168219059034e-05,2.477349046228257e-06,3.7072871555701374e-11,2.020833877536148e-07,-2.54182679589158e-12,1.0,0.48487231141009196,0.2737456515259148,0.17007639704391836,0.11315172262066293
38,3349.0,0.14884444444444445,3706.0,0.1647111111111111,282.3086562156677,1.8820577081044514,258.34267365932465,1.7222844910621644,108.51351928710938,0.7234234619140625,42.35135269165039,0.28234235127766927,108.51351928710938,0.7234234619140625,42.35135269165039,0.28234235127766927,861,1681,58,103,0.38666666666666666,0.6866666666666666,108.51351928710938,42.35135269165039,0.7234234619140625,0.28234235127766927,-71.07535552978516,0.9036697247706422,0.9151071636356966,0.5280519150374182,0.3902864174886403,2.5622208593234124,0.951364356132072,0.5605959156344158,0.7287255769431765,65.29991757512455,0.4353327838341637,132.1002655029297,0.8806684366861979,40.695858001708984,0.27130572001139325,884.7379317209117,1725.381556683587,17.71990203857422,0.23485261622601128,0.039669638721270425,0.0018572976825503792,0.00033785171759140645,1.6375390917376837e-07,2.2948275850729816e-05,2.1192394998822626e-07,1.0,0.4624921424540729,0.26275657746202596,0.1687358196739642,0.11728824488410326
39,2100.5,0.09335555555555555,2264.0,0.10062222222222222,207.09545266628265,1.380636351108551,194.56720066070557,1.2971146710713704,73.78311920166016,0.49188746134440103,38.97214889526367,0.25981432596842446,73.78311920166016,0.49188746134440103,38.97214889526367,0.25981432596842446,1494,2356,59,63,0.3933333333333333,0.42,38.97214889526367,73.78311920166016,0.25981432596842446,0.49188746134440103,-64.23067474365234,0.9277826855123675,0.9395049391752442,0.6154480841443084,0.5281987169551213,1.8932268631106226,0.9117047964695804,0.565106268496099,0.7304850321627243,51.714984904921025,0.3447665660328068,92.15779113769531,0.6143852742513021,37.86265182495117,0.2524176788330078,1524.1749583432515,2387.248512258986,120.38761901855469,0.17840853905638107,0.010496618362084589,6.72229374488848e-05,5.242059830097248e-06,8.983237200212199e-11,5.299232893423519e-07,-4.0172714503868965e-11,1.0,0.4667623497091268,0.25652152611788426,0.15647768099604112,0.10291293130145515
40,1799.5,0.07997777777777777,1948.0,0.08657777777777778,186.6101714372635,1.2440678095817566,171.18698287010193,1.1412465524673463,68.7164535522461,0.4581096903483073,39.824310302734375,0.2654954020182292,68.7164535522461,0.4581096903483073,39.824310302734375,0.2654954020182292,1277,2202,48,60,0.32,0.4,68.7164535522461,39.824310302734375,0.4581096903483073,0.2654954020182292,-38.65980911254883,0.9237679671457906,0.9173507614918692,0.6493683109144658,0.5795454835639239,1.7254901096812707,0.8375992463669698,0.6248263888888889,0.6575713004513524,47.866424148362334,0.3191094943224156,66.58604431152344,0.4439069620768229,36.374969482421875,0.24249979654947917,1300.289339631379,2230.261368898768,38.24833679199219,0.17327079686760768,0.00951819669701463,5.93756222907133e-05,2.026968636777262e-06,-2.205766887913519e-11,-1.9591273187667232e-07,-2.8206437994098654e-12,1.0,0.485508585030354,0.2767068390511121,0.17513450199565433,0.11974770301733148
41,1327.5,0.059,1425.0,0.06333333333333334,153.98275530338287,1.0265517020225525,143.78459644317627,0.9585639762878418,44.3840217590332,0.2958934783935547,41.71612548828125,0.27810750325520833,44.3840217590332,0.2958934783935547,41.71612548828125,0.27810750325520833,1552,2383,39,51,0.26,0.34,44.3840217590332,41.71612548828125,0.2958934783935547,0.27810750325520833,-75.96375274658203,0.9315789473684211,0.9337707729666624,0.7035585106461029,0.9398906145721467,1.0639535968291545,0.6584092531811642,0.667420814479638,0.716974834250576,41.11235210537009,0.27408234736913395,49.93372344970703,0.33289148966471355,37.58312225341797,0.2505541483561198,1570.0826114249842,2407.9762711864405,145.4931640625,0.15793208229126074,0.0018415600018787724,0.000243359191258234,4.936496679774555e-06,3.049244113734168e-11,-4.939523399540535e-08,1.683730649662813e-10,1.0,0.4778465253484154,0.26183123676026976,0.15614457944804286,0.09904596700812851
42,2591.5,0.11517777777777778,2812.0,0.12497777777777777,240.1248904466629,1.6008326029777527,224.66718637943268,1.4977812425295511,87.24092102050781,0.5816061401367187,36.00067901611328,0.24000452677408854,87.24092102050781,0.5816061401367187,36.00067901611328,0.24000452677408854,1812,3105,86,41,0.5733333333333334,0.2733333333333333,87.24092102050781,36.00067901611328,0.5816061401367187,0.24000452677408854,-6.340191841125488,0.9215860597439545,0.9356263982526888,0.5647896347127724,0.41265817227732576,2.423313209771968,0.961534688327515,0.7349688031764039,0.8251260133938555,57.44214724556503,0.3829476483037669,126.63090515136719,0.8442060343424479,34.783424377441406,0.23188949584960938,1857.2790533153254,3127.1921023860054,84.69666290283203,0.22515728443687186,0.03495302265513943,0.0005333724331444597,0.00011472165139280125,2.6833329437702934e-08,1.9683456256192862e-05,-9.254328921019743e-09,1.0,0.5023002189071564,0.30656919128134574,0.20943772444088313,0.15354073436860774
43,5319.5,0.23642222222222223,7748.5,0.3443777777777778,524.8843374252319,3.499228916168213,428.1386947631836,2.8542579650878905,194.91754150390625,1.2994502766927083,51.24482345581055,0.34163215637207034,194.91754150390625,1.2994502766927083,51.24482345581055,0.34163215637207034,1290,1350,137,153,0.9133333333333333,1.02,51.24482345581055,194.91754150390625,0.34163215637207034,1.2994502766927083,-40.933685302734375,0.6865199716074079,0.8156819783637963,0.2426350012356422,0.26290513958069583,3.803653293331913,0.971880349968977,0.2537808310672201,0.5325616469019075,82.29822451437636,0.5486548300958424,196.172607421875,1.3078173828125,46.193790435791016,0.30795860290527344,1363.3155371745465,1421.1861077168908,137.29478454589844,0.4536478042674858,0.2496478396187329,0.006709175972266726,0.0009874323992146168,6.808606657805143e-08,-9.030048749434905e-05,2.5467742786593453e-06,1.0,0.4983432705577541,0.3159245605941362,0.22496021925774767,0.1711673182324995
44,3672.5,0.1632222222222222,4544.0,0.20195555555555555,340.00713992118835,2.2667142661412556,295.6034263372421,1.9706895089149474,130.3600311279297,0.8690668741861979,45.67002868652344,0.30446685791015626,130.3600311279297,0.8690668741861979,45.67002868652344,0.30446685791015626,1602,1624,104,85,0.6933333333333334,0.5666666666666667,130.3600311279297,45.67002868652344,0.8690668741861979,0.30446685791015626,-32.36663818359375,0.8082086267605634,0.8694035848946032,0.3992046528014453,0.3503376632497491,2.854389079164232,0.9514378558085176,0.41544117647058826,0.6168592259465967,68.38108092184478,0.4558738728122986,133.96124267578125,0.893074951171875,41.238746643066406,0.2749249776204427,1653.7893805309734,1663.9542545949625,59.09771728515625,0.28286690717989565,0.07131703929550608,0.0015805201477072405,0.0003402802469290181,1.262653274672903e-07,-3.1917620905334825e-06,2.1543587235214138e-07,1.0,0.4743753961310979,0.2817807975752546,0.18929204482673906,0.1368402348037892
45,1860.5,0.0826888888888889,1940.0,0.08622222222222223,191.63960921764374,1.2775973947842916,181.49758958816528,1.2099839305877687,69.82343292236328,0.4654895528157552,34.978981018066406,0.23319320678710936,69.82343292236328,0.4654895528157552,34.978981018066406,0.23319320678710936,1706,1609,59,51,0.3933333333333333,0.34,69.82343292236328,34.978981018066406,0.4654895528157552,0.23319320678710936,-19.653823852539062,0.9590206185567011,0.9470776439647179,0.6366034460274782,0.5009633521880764,1.9961540013501238,0.9502696754439292,0.6183117314722499,0.761765541003924,48.67095820897479,0.32447305472649857,108.72286987304688,0.7248191324869792,33.859371185302734,0.22572914123535157,1732.9199140016124,1631.130699632715,68.37828063964844,0.18615703911799455,0.01447816991893206,0.00030424346492066983,1.379899574895952e-05,-6.129173874163918e-10,-9.772576768542121e-07,-6.510527074172268e-10,1.0,0.4722206792645726,0.26425712457085593,0.1644704294580449,0.11020284629613498
46,1818.0,0.0808,2134.0,0.09484444444444444,202.71067678928375,1.3514045119285583,174.33538782596588,1.1622359188397726,67.60346984863281,0.4506897989908854,41.227874755859375,0.27485249837239584,67.60346984863281,0.4506897989908854,41.227874755859375,0.27485249837239584,1710,2111,56,53,0.37333333333333335,0.35333333333333333,67.60346984863281,41.227874755859375,0.4506897989908854,0.27485249837239584,-39.805572509765625,0.851921274601687,0.8600207477339056,0.5559688963235914,0.6098485010927757,1.6397515091176242,0.8131711860764371,0.612533692722372,0.6522798212393734,48.111843576488795,0.3207456238432586,64.98202514648438,0.4332135009765625,37.821136474609375,0.2521409098307292,1737.988265493216,2136.2303813714702,52.047786712646484,0.18210998366916978,0.01092615838122278,7.314734573313618e-05,1.0926233269308226e-05,-2.384002149102546e-10,-1.0876839238785608e-06,1.9642791005749017e-10,1.0,0.5149811782733555,0.30955545653579575,0.20391507347336993,0.1428794631220448
47,2552.5,0.11344444444444444,3212.5,0.14277777777777778,281.80612885951996,1.878707525730133,247.09252834320068,1.6472835222880045,104.15462493896484,0.6943641662597656,43.36785888671875,0.28911905924479164,104.15462493896484,0.6943641662597656,43.36785888671875,0.28911905924479164,923,2429,93,74,0.62,0.49333333333333335,104.15462493896484,43.36785888671875,0.6943641662597656,0.28911905924479164,-26.21137809753418,0.7945525291828793,0.8768174395042204,0.4039008308337919,0.41637957903580897,2.4016547649038267,0.9401444922866267,0.37089508863702414,0.5650920666447725,57.008279556012766,0.3800551970400851,108.18353271484375,0.7212235514322917,36.86635971069336,0.2457757314046224,963.5382957884427,2466.515834149526,54.543731689453125,0.2910746750893624,0.07537126998482716,0.006627056818424299,0.0026694824922575554,1.1248508892748323e-05,0.0007462393300311131,-6.804619709036141e-07,1.0,0.44920948193092153,0.25130134480219735,0.15898315954667533,0.10893529695992313
