label,area_px,area_mm2,hull_area_px,hull_area_mm2,perimeter_px,perimeter_mm,hull_perimeter_px,hull_perimeter_mm,length_px,length_mm,width_px,width_mm,major_axis_px,major_axis_mm,minor_axis_px,minor_axis_mm,bbox_x,bbox_y,bbox_w_px,bbox_h_px,bbox_w_mm,bbox_h_mm,rot_rect_w_px,rot_rect_h_px,rot_rect_w_mm,rot_rect_h_mm,rot_rect_angle,solidity,convexity,circularity,elongation,aspect_ratio,eccentricity,extent,fill_ratio,equivalent_diameter_px,equivalent_diameter_mm,feret_max_px,feret_max_mm,feret_min_px,feret_min_mm,centroid_x,centroid_y,orientation_angle,hu_moments_0,hu_moments_1,hu_moments_2,hu_moments_3,hu_moments_4,hu_moments_5,hu_moments_6,zernike_moments_0,zernike_moments_1,zernike_moments_2,zernike_moments_3,zernike_moments_4
15,5230.5,3.1421208189158016,5917.0,3.554522299115725,372.977702498436,9.141610355353823,338.11522138118744,8.287137778950672,147.5804901123047,3.617168875301586,49.64070510864258,1.2166839487412398,147.5804901123047,3.617168875301586,49.64070510864258,1.2166839487412398,2040,1112,86,133,2.107843137254902,3.259803921568628,49.64070510864258,147.5804901123047,1.2166839487412398,3.617168875301586,-26.565052032470703,0.8839783674159203,0.9065293156032707,0.4724842450982137,0.336363601116024,2.972973284511435,0.9519320604002277,0.45729148452526663,0.7139640039742242,81.60685901771535,2.000168113179298,150.56137084960938,3.6902296776865047,46.11833953857422,1.13035145927878,2082.7830035369466,1175.4277475066117,154.2012939453125,0.26294723677872806,0.0612934083804737,0.0008763201541546745,0.00036057734887348175,1.9798486037710257e-07,7.763307350898927e-05,-4.3873101471962153e-08,1.0,0.4564135236948523,0.2632186044034274,0.17390149136984942,0.1247809843939539
16,4751.5,2.85437091503268,5196.5,3.1216959823144945,332.69343197345734,8.154250783663171,305.51406276226044,7.488089773584815,124.81135559082031,3.0591018527161844,49.04558563232422,1.2020976870667701,124.81135559082031,3.0591018527161844,49.04558563232422,1.2020976870667701,270,3152,125,54,3.0637254901960786,1.323529411764706,49.04558563232422,124.81135559082031,1.2020976870667701,3.0591018527161844,-79.87532806396484,0.9143654382757626,0.918305062261147,0.5394511749900637,0.3929577192728724,2.544803043570175,0.9398260537788572,0.703925925925926,0.7762054877010577,77.78044546548398,1.906383467291274,138.59361267089844,3.3969022713455503,47.35096740722656,1.16056292664771,333.3538531691746,3177.623522396436,97.09134674072266,0.2246272059027019,0.035956899839352234,0.00010183924743019509,8.42728294361506e-06,1.4870173788246477e-10,1.0059493217091608e-06,-1.9708438922284173e-10,1.0,0.48690063073068507,0.2902826673762505,0.19527880444777737,0.1418573436665727
17,5515.5,3.313329008073818,5769.0,3.4656141868512114,367.3797231912613,9.004404980177974,342.7004759311676,8.399521468901167,143.8480682373047,3.525687946992762,46.6008186340332,1.1421769273047355,143.8480682373047,3.525687946992762,46.6008186340332,1.1421769273047355,278,3551,143,52,3.504901960784314,1.2745098039215688,143.8480682373047,46.6008186340332,3.525687946992762,1.1421769273047355,-2.9108378887176514,0.9560582423296932,0.9328235999370998,0.5135283066928845,0.32395859885414874,3.0868141902608235,0.9691006733411717,0.7417294244217321,0.8227867871570035,83.8006724852897,2.0539380511100416,182.6141815185547,4.475837782317517,45.04462432861328,1.1040349100150315,353.53709243646693,3577.7132928413857,83.58737182617188,0.25648918585799263,0.05752009327491139,0.000267367100330544,0.00010003776159490188,1.632989618624555e-08,2.4174521151889282e-05,1.0394940252820753e-09,1.0,0.47098835323504606,0.2773326335068252,0.18571416014060893,0.13453733019722375
18,1880.0,1.129373317954633,2108.5,1.2666402345251828,190.65180158615112,4.672838274170371,171.80875325202942,4.210998854216408,50.53513717651367,1.2386063033459234,48.299068450927734,1.1838006973266602,50.53513717651367,1.2386063033459234,48.299068450927734,1.1838006973266602,1721,1098,60,56,1.4705882352941178,1.3725490196078431,48.299068450927734,50.53513717651367,1.1838006973266602,1.2386063033459234,-26.565052032470703,0.89162912022765,0.9011651178884509,0.6499588868236399,0.9557521983610019,1.0462963116536668,0.5855921382368043,0.5595238095238095,0.7702392501416404,48.925354818356766,1.1991508533910973,57.27225875854492,1.4037318323172776,46.425228118896484,1.1378732382082473,1751.116755319149,1124.8073581560282,129.35226440429688,0.15691457736923897,0.0009372274815596198,0.00015306773663355375,2.689451288483008e-06,-4.0126876813812664e-11,6.687721460583752e-08,3.6982846601266665e-11,1.0,0.5157932689060676,0.30415904751477246,0.1944365242031863,0.13157139617649088
19,3022.5,1.815707900807382,3188.0,1.9151287966166861,237.09545254707336,5.811163052624347,217.91732168197632,5.341110825538635,81.0,1.9852941176470589,47.0,1.1519607843137256,81.0,1.9852941176470589,47.0,1.1519607843137256,763,3435,82,48,2.0098039215686274,1.1764705882352942,47.0,81.0,1.1519607843137256,1.9852941176470589,-90.0,0.948086574654956,0.919112194438696,0.6756623585125715,0.5802469135802469,1.7234042553191489,0.791054550012547,0.7679115853658537,0.7939322301024428,62.03520390844242,1.5204706840304516,82.96942138671875,2.0335642496744795,50.75617980957031,1.244024014940449,802.9546181417148,3456.1880341880337,84.82953643798828,0.1720482835227677,0.007854850698525397,0.00039796575542248695,1.3483739537376378e-05,-5.879736171979585e-10,-5.486599613387188e-07,7.937960029780476e-10,1.0,0.528922582670503,0.32605841742169184,0.22092716742661841,0.15985299437072079
20,1951.0,1.1720251826220685,2084.5,1.2522227028066129,183.82337486743927,4.505474874201943,171.0863025188446,4.193291728403055,57.86139678955078,1.4181714899399702,48.08304214477539,1.1785059349209654,57.86139678955078,1.4181714899399702,48.08304214477539,1.1785059349209654,977,3190,59,53,1.4460784313725492,1.2990196078431373,48.08304214477539,57.86139678955078,1.1785059349209654,1.4181714899399702,-53.972625732421875,0.9359558647157592,0.9307102681703033,0.725547187666148,0.8310038266041088,1.2033638931441422,0.6947297389668087,0.6239206907579149,0.7012557235382354,49.84064959225855,1.2215845488298664,63.59469223022461,1.5586934370153092,45.7418098449707,1.1211227903179095,1004.6596617119426,3212.0509994874424,113.43367767333984,0.15709010529102552,0.0011351389327943571,0.0006765160168038847,4.071643139894265e-06,-5.907486668904073e-11,1.563580530240281e-08,-2.0540516744386222e-10,1.0,0.5489056915396477,0.3442769237528574,0.23376873250426963,0.16766981650516705
21,3189.5,1.9160298923490966,3318.0,1.9932237600922724,244.9533176422119,6.0037577853483315,230.19437897205353,5.642019092452292,85.0,2.0833333333333335,45.0,1.1029411764705883,85.0,2.0833333333333335,45.0,1.1029411764705883,421,3548,86,46,2.107843137254902,1.1274509803921569,45.0,85.0,1.1029411764705883,2.0833333333333335,-90.0,0.9612718505123569,0.9397479535602132,0.6679836287158496,0.5294117647058824,1.8888888888888888,0.9249853794501008,0.8062436804853387,0.8338562091503268,63.72595646934459,1.5619106977780537,114.95899200439453,2.8176223530488858,43.68472671508789,1.070704086154115,460.2257407117103,3570.3953075194645,90.31626892089844,0.18686082175367855,0.015425747734622375,0.0002677539679439183,3.092201974655065e-05,2.8066948433660618e-09,3.845212956982161e-06,-2.012593533629711e-10,1.0,0.5071959694382216,0.3046415368999956,0.20301221703365493,0.1451001842825564
22,3084.5,1.8529531910803538,3342.5,2.007941657054979,249.5807342529297,6.117174859140434,228.80923092365265,5.608069385383644,88.2637939453125,2.1633282829733456,47.994136810302734,1.1763268826054594,88.2637939453125,2.1633282829733456,47.994136810302734,1.1763268826054594,2096,1241,61,83,1.4950980392156863,2.0343137254901964,47.994136810302734,88.2637939453125,1.1763268826054594,2.1633282829733456,-16.821409225463867,0.9228122662677637,0.9167744121297968,0.6222609139215609,0.5437579177713514,1.8390536805396867,0.8963505173441043,0.6092237803673711,0.7281385055973107,62.66823258825487,1.535986092849384,100.07572174072266,2.452836317174575,44.36817932128906,1.0874553755217908,2127.811692872967,1280.3985518992813,156.72694396972656,0.18926320514034267,0.016062596326133403,0.00038520701677090166,4.5973112419135234e-05,5.675366892295578e-09,5.454732316931962e-06,2.2866575004537885e-09,1.0,0.5021306926079383,0.2988638437760554,0.19736986637392695,0.13982494102526408
23,1734.0,1.0416666666666667,1874.5,1.1260693002691273,176.02438461780548,4.314323152397193,162.98059284687042,3.994622373697805,52.25779724121094,1.28082836375517,47.53146743774414,1.164986947003533,52.25779724121094,1.28082836375517,47.53146743774414,1.164986947003533,2399,1087,48,55,1.1764705882352942,1.3480392156862746,47.53146743774414,52.25779724121094,1.164986947003533,1.28082836375517,-13.570435523986816,0.9250466791144305,0.925897813537275,0.703255743543618,0.9095574239065023,1.099435806598171,0.46667416292313574,0.6568181818181819,0.6980986066370053,46.987204328101626,1.1516471649044517,53.883792877197266,1.3206811979705213,47.65640640258789,1.168049176534017,2425.4878892733564,1112.170895809304,155.50076293945312,0.15828874991809966,0.00035482636301352075,0.0010310291953935422,9.112137610729003e-07,2.69847201753422e-11,-8.50361610262707e-09,7.231526711352463e-12,1.0,0.5306043468438449,0.3225197952947194,0.2128097720328684,0.14871980869343238
24,1934.0,1.161812764321415,2142.0,1.286764705882353,192.02438509464264,4.706480026829476,179.26256322860718,4.39369027521096,57.58377456665039,1.4113670236924116,47.464561462402344,1.1633470946667241,57.58377456665039,1.4113670236924116,47.464561462402344,1.1633470946667241,2084,2408,59,51,1.4460784313725492,1.25,47.464561462402344,57.58377456665039,1.1633470946667241,1.4113670236924116,-79.5625228881836,0.9028944911297853,0.9335406185014181,0.6591034237545834,0.8242697152036195,1.213195124793551,0.6652652548078432,0.6427384513127284,0.7075984419576817,49.62303174452167,1.2162507780520018,63.06187057495117,1.5456340827193915,47.08243942260742,1.153981358397241,2112.763443640124,2437.325232678387,122.49303436279297,0.16739493910034264,0.0022240099211980596,0.0014727618751488472,3.983544547404715e-06,2.298873865306511e-10,-7.78774849288547e-08,-2.007964054199351e-10,1.0,0.5091060746651939,0.30109441882855237,0.19565254923330755,0.13597156713063718
25,1599.5,0.9608684159938486,1686.5,1.0131319684736642,163.63960921764374,4.010774735726563,151.96331477165222,3.7245910483248097,47.0,1.1519607843137256,43.0,1.053921568627451,47.0,1.1519607843137256,43.0,1.053921568627451,436,2021,48,44,1.1764705882352942,1.0784313725490198,43.0,47.0,1.053921568627451,1.1519607843137256,-90.0,0.948413874888823,0.9286462825118225,0.7506150036276756,0.9148936170212766,1.0930232558139534,0.538966560714282,0.7573390151515151,0.7914398812469075,45.12811376297366,1.106081219680727,51.39088821411133,1.2595805934831208,43.287940979003906,1.0609789455638212,457.9198707929561,2042.2134000208396,89.75043487548828,0.15367499538124835,0.0001781901771048008,0.00044132571183771324,1.0579981629737467e-06,-7.098224783146419e-12,9.765067119511933e-09,-2.1734419982929808e-11,1.0,0.5663464049293051,0.36447704151225924,0.25262999284712495,0.18409215270950607
26,1610.5,0.9674764513648597,1776.0,1.0668973471741638,170.26702547073364,4.173211408596413,156.4512504339218,3.8345894714196525,45.8037223815918,1.1226402544507794,45.39213943481445,1.1125524371278053,45.8037223815918,1.1226402544507794,45.39213943481445,1.1125524371278053,299,2519,51,51,1.25,1.25,45.39213943481445,45.8037223815918,1.1125524371278053,1.1226402544507794,-65.69544982910156,0.9068130630630631,0.9188581876108093,0.6980869108573521,0.9910142030958,1.0090672735830926,0.2596008855463084,0.6191849288735102,0.7746032287668609,45.28302426733421,1.1098780457679955,49.42059326171875,1.2112890505323224,47.72625732421875,1.1697612089269303,320.83410948980645,2545.5742523025974,71.39167785644531,0.15620410873864507,6.974247989654234e-05,0.0004956816713946633,1.7005037403237768e-05,-1.019045732873221e-09,-9.279501788414259e-08,1.183073001996747e-09,1.0,0.5255306770035952,0.3151559578428259,0.2044121474983639,0.14000068511299543
27,1598.5,0.9602676855055748,1766.0,1.0608900422914265,169.4385985136032,4.152906826313805,155.79877924919128,3.8185975306174336,49.52785110473633,1.2139179192337337,42.719444274902344,1.047045202816234,49.52785110473633,1.2139179192337337,42.719444274902344,1.047045202816234,1135,2469,49,54,1.200980392156863,1.323529411764706,49.52785110473633,42.719444274902344,1.2139179192337337,1.047045202816234,-69.14554595947266,0.9051528878822197,0.919499928681735,0.699677331227811,0.8625337728576942,1.1593748922860854,0.4970391982087721,0.604119425547997,0.7555053790434556,45.114004613414195,1.1057354071915244,50.46050262451172,1.2367770251105814,43.78599548339844,1.0731861638087854,1159.3708685225731,2494.5139192993433,3.9219987392425537,0.15646576038904667,0.0006727773507145456,0.00034251053479418395,1.621309861492888e-06,-2.5936717372922054e-11,-3.806994219046704e-08,-2.805830511825241e-11,1.0,0.5570530217845301,0.35411719954669635,0.2433661593645796,0.1764032169061081
28,1479.0,0.8884803921568628,1594.0,0.9575643983083431,158.3675308227539,3.8815571280086743,144.03444159030914,3.530255921331107,44.35032272338867,1.087017713808546,43.651893615722656,1.0698993533265357,44.35032272338867,1.087017713808546,43.651893615722656,1.0698993533265357,1351,2346,46,48,1.1274509803921569,1.1764705882352942,43.651893615722656,44.35032272338867,1.0698993533265357,1.087017713808546,-24.775142669677734,0.9278544542032622,0.9094947735941753,0.7410469890319726,0.9842519949173292,1.0159999727346183,0.3660550012950104,0.6698369565217391,0.763955921458711,43.394945404543435,1.0636016030525353,45.489776611328125,1.1149455051796109,42.33247756958008,1.03756072474461,1374.7752986251971,2369.3856209150326,168.72201538085938,0.15092812296668578,0.0002114237134066094,2.3920086215480996e-08,1.2714353034579277e-06,-1.8053743409611173e-13,-1.8453101682698132e-08,-1.2872505618072423e-13,1.0,0.6070243514961409,0.4165260046151994,0.3061674539935088,0.2353261699638883
